month,region,service_category,channel,transactions,unique_users,digital_adoption_pct,avg_completion_min,cost_per_txn_sar,csat,sla_met_pct,complaints
2021-07-01,Makkah,Business & Licensing,Web Portal,40590,20109,30.0,16.4,8.98,3.77,96.3,36
2021-07-01,Makkah,Education & Training,Branch,141289,115150,33.1,27.7,36.81,3.47,91.9,187
2021-07-01,Makkah,Education & Training,Call Center,63756,42540,33.1,17.2,18.03,3.69,90.2,53
2021-07-01,Makkah,Education & Training,Mobile App,45822,18106,33.1,6.2,4.18,4.34,95.8,22
2021-07-01,Makkah,Education & Training,Web Portal,56835,28242,33.1,8.8,5.76,4.05,96.4,40
2021-07-01,Makkah,Health Services,Branch,170663,134964,32.8,32.7,45.77,3.36,89.2,169
2021-07-01,Makkah,Health Services,Call Center,77507,50926,32.8,20.1,20.72,3.69,89.5,78
2021-07-01,Makkah,Health Services,Mobile App,59752,22860,32.8,7.1,5.0,4.32,94.7,29
2021-07-01,Makkah,Health Services,Web Portal,70094,35166,32.8,10.9,7.72,4.06,95.0,54
2021-07-01,Makkah,Identity & Civil Affairs,Branch,195444,160597,35.9,37.1,40.74,3.25,85.2,271
2021-07-01,Makkah,Identity & Civil Affairs,Call Center,75539,48187,35.9,24.1,19.05,3.64,87.6,85
2021-07-01,Makkah,Identity & Civil Affairs,Mobile App,64734,25223,35.9,7.9,4.22,4.25,95.5,36
2021-07-01,Makkah,Identity & Civil Affairs,Web Portal,84555,42640,35.9,11.6,6.7,4.07,98.9,64
2021-07-01,Makkah,Justice & Notary,Branch,75587,60035,30.5,159.3,51.03,3.01,86.0,93
2021-07-01,Makkah,Justice & Notary,Call Center,32580,22180,30.5,38.6,26.51,3.31,86.7,40
2021-07-01,Makkah,Justice & Notary,Mobile App,22083,8440,30.5,12.6,5.98,3.95,99.5,15
2021-07-01,Makkah,Justice & Notary,Web Portal,26145,13273,30.5,22.1,8.66,3.73,94.4,25
2021-07-01,Makkah,Labour & HR Services,Branch,115804,89895,30.8,31.6,41.64,3.24,88.1,182
2021-07-01,Makkah,Labour & HR Services,Call Center,53893,34587,30.8,25.6,18.54,3.5,89.8,71
2021-07-01,Makkah,Labour & HR Services,Mobile App,35767,12662,30.8,8.3,4.39,4.26,98.7,19
2021-07-01,Makkah,Labour & HR Services,Web Portal,43324,22888,30.8,11.1,6.75,3.98,97.4,23
2021-07-01,Makkah,Municipal Services,Branch,148302,118083,30.1,38.9,47.7,3.19,88.1,243
2021-07-01,Makkah,Municipal Services,Call Center,57454,34576,30.1,23.2,18.37,3.52,87.9,68
2021-07-01,Makkah,Municipal Services,Mobile App,41362,16382,30.1,9.2,4.53,4.05,94.2,29
2021-07-01,Makkah,Municipal Services,Web Portal,47748,25508,30.1,12.7,7.39,3.68,98.3,48
2021-07-01,Makkah,Social Support & Subsidies,Branch,102578,82073,29.9,37.4,39.96,3.27,86.1,138
2021-07-01,Makkah,Social Support & Subsidies,Call Center,41431,25798,29.9,24.7,17.97,3.55,85.8,48
2021-07-01,Makkah,Social Support & Subsidies,Mobile App,26892,10398,29.9,8.6,4.47,4.24,96.0,17
2021-07-01,Makkah,Social Support & Subsidies,Web Portal,33121,18064,29.9,11.6,6.74,4.07,97.1,18
2021-07-01,Makkah,Traffic & Transport,Branch,190752,152687,32.0,27.8,40.1,3.19,90.8,279
2021-07-01,Makkah,Traffic & Transport,Call Center,76125,49374,32.0,19.8,18.97,3.5,88.3,92
2021-07-01,Makkah,Traffic & Transport,Mobile App,53661,20197,32.0,6.3,4.09,4.03,96.3,22
2021-07-01,Makkah,Traffic & Transport,Web Portal,65088,32369,32.0,9.8,6.15,3.95,93.1,41
2021-07-01,Najran,Business & Licensing,Branch,7876,6337,31.1,157.3,52.8,3.05,78.6,12
2021-07-01,Najran,Business & Licensing,Call Center,3845,2454,31.1,34.0,23.69,3.41,89.3,3
2021-07-01,Najran,Business & Licensing,Mobile App,2272,924,31.1,13.3,5.36,4.05,95.4,2
2021-07-01,Najran,Business & Licensing,Web Portal,2923,1466,31.1,18.7,8.3,3.79,98.2,2
2021-07-01,Najran,Education & Training,Branch,10030,8545,35.8,27.0,37.75,3.37,88.1,14
2021-07-01,Najran,Education & Training,Call Center,4201,2617,35.8,17.7,18.2,3.68,89.1,4
2021-07-01,Najran,Education & Training,Mobile App,3606,1386,35.8,5.8,4.09,4.27,95.4,1
2021-07-01,Najran,Education & Training,Web Portal,4380,2221,35.8,10.2,6.12,3.93,95.8,4
2021-07-01,Najran,Health Services,Branch,13508,11422,31.0,33.2,42.54,3.4,87.8,17
2021-07-01,Najran,Health Services,Call Center,5584,3616,31.0,22.4,21.15,3.73,88.8,5
2021-07-01,Najran,Health Services,Mobile App,4156,1620,31.0,7.0,4.3,4.39,99.5,1
2021-07-01,Najran,Health Services,Web Portal,4840,2337,31.0,10.6,7.2,4.02,95.4,3
2021-07-01,Najran,Identity & Civil Affairs,Branch,14457,12111,31.0,35.7,43.6,3.38,86.2,18
2021-07-01,Najran,Identity & Civil Affairs,Call Center,6155,4091,31.0,23.0,19.79,3.69,89.2,7
2021-07-01,Najran,Identity & Civil Affairs,Mobile App,4158,1620,31.0,8.0,4.58,4.32,94.2,2
2021-07-01,Najran,Identity & Civil Affairs,Web Portal,4810,2545,31.0,12.4,7.25,4.11,95.6,4
2021-07-01,Najran,Justice & Notary,Branch,6008,5102,30.3,159.3,57.75,3.08,81.4,9
2021-07-01,Najran,Justice & Notary,Call Center,2406,1560,30.3,35.8,22.29,3.53,86.2,2
2021-07-01,Najran,Justice & Notary,Mobile App,1499,558,30.3,13.4,5.47,4.08,96.2,1
2021-07-01,Najran,Justice & Notary,Web Portal,1920,971,30.3,22.0,8.85,3.85,96.2,2
2021-07-01,Najran,Labour & HR Services,Branch,8744,7162,31.6,35.5,40.55,3.25,88.1,13
2021-07-01,Najran,Labour & HR Services,Call Center,3582,2406,31.6,25.0,19.83,3.55,90.5,2
2021-07-01,Najran,Labour & HR Services,Mobile App,2671,1001,31.6,8.0,4.84,4.14,96.8,2
2021-07-01,Najran,Labour & HR Services,Web Portal,3409,1812,31.6,11.1,7.67,3.8,98.6,3
2021-07-01,Najran,Municipal Services,Branch,9578,7689,30.6,39.6,51.01,3.2,88.6,8
2021-07-01,Najran,Municipal Services,Call Center,4269,2735,30.6,29.5,21.77,3.37,89.6,5
2021-07-01,Najran,Municipal Services,Mobile App,2956,1174,30.6,8.7,5.22,4.17,96.2,1
2021-07-01,Najran,Municipal Services,Web Portal,3429,1710,30.6,13.0,7.56,3.9,99.5,3
2021-07-01,Najran,Social Support & Subsidies,Branch,6894,5811,31.8,37.5,43.96,3.47,85.6,9
2021-07-01,Najran,Social Support & Subsidies,Call Center,2835,1838,31.8,19.8,22.55,3.66,87.9,3
2021-07-01,Najran,Social Support & Subsidies,Mobile App,2220,845,31.8,9.6,4.23,4.26,97.1,1
2021-07-01,Najran,Social Support & Subsidies,Web Portal,2494,1201,31.8,14.1,7.07,4.06,95.7,2
2021-07-01,Najran,Traffic & Transport,Branch,11774,9764,34.0,33.5,40.23,3.33,90.1,18
2021-07-01,Najran,Traffic & Transport,Call Center,4826,3194,34.0,17.2,18.8,3.36,88.9,8
2021-07-01,Najran,Traffic & Transport,Mobile App,4010,1542,34.0,7.7,4.15,4.18,95.5,3
2021-07-01,Najran,Traffic & Transport,Web Portal,4347,2208,34.0,10.7,6.52,3.93,95.1,5
2021-07-01,Northern Borders,Business & Licensing,Branch,4443,3752,40.5,53.0,53.92,3.43,87.9,5
2021-07-01,Northern Borders,Business & Licensing,Call Center,1960,1336,40.5,37.6,27.5,3.85,90.1,2
2021-07-01,Northern Borders,Business & Licensing,Mobile App,1843,705,40.5,12.6,6.37,4.24,96.4,1
2021-07-01,Northern Borders,Business & Licensing,Web Portal,2122,1087,40.5,18.9,8.3,3.92,94.6,2
2021-07-01,Northern Borders,Education & Training,Branch,5594,4501,43.1,29.9,42.4,3.68,91.2,5
2021-07-01,Northern Borders,Education & Training,Call Center,2444,1517,43.1,17.8,19.19,3.86,88.9,3
2021-07-01,Northern Borders,Education & Training,Mobile App,2660,980,43.1,6.8,4.21,4.53,97.0,1
2021-07-01,Northern Borders,Education & Training,Web Portal,3341,1687,43.1,9.9,6.98,4.33,94.8,1
2021-07-01,Northern Borders,Health Services,Branch,6469,5520,41.0,34.4,44.22,3.8,87.8,8
2021-07-01,Northern Borders,Health Services,Call Center,2718,1668,41.0,19.1,23.22,3.88,92.2,2
2021-07-01,Northern Borders,Health Services,Mobile App,3033,1192,41.0,6.3,5.12,4.56,95.7,1
2021-07-01,Northern Borders,Health Services,Web Portal,3536,1797,41.0,9.9,7.21,4.44,97.4,1
2021-07-01,Northern Borders,Identity & Civil Affairs,Branch,7577,6201,43.3,33.8,43.51,3.7,88.2,8
2021-07-01,Northern Borders,Identity & Civil Affairs,Call Center,3177,2077,43.3,24.6,20.65,3.91,86.8,3
2021-07-01,Northern Borders,Identity & Civil Affairs,Mobile App,3404,1337,43.3,7.5,4.79,4.56,92.7,1
2021-07-01,Northern Borders,Identity & Civil Affairs,Web Portal,4833,2368,43.3,11.4,7.38,4.32,94.0,3
2021-07-01,Northern Borders,Justice & Notary,Branch,2825,2225,39.4,68.5,61.36,3.43,85.9,4
2021-07-01,Northern Borders,Justice & Notary,Call Center,1341,846,39.4,39.7,27.91,3.6,87.6,2
2021-07-01,Northern Borders,Justice & Notary,Mobile App,1179,466,39.4,14.2,6.75,4.35,94.7,0
2021-07-01,Northern Borders,Justice & Notary,Web Portal,1534,819,39.4,19.6,9.75,4.07,93.4,1
2021-07-01,Northern Borders,Labour & HR Services,Branch,4485,3790,41.4,35.6,45.76,3.58,85.0,5
2021-07-01,Northern Borders,Labour & HR Services,Call Center,2082,1368,41.4,22.1,23.59,3.82,86.7,2
2021-07-01,Northern Borders,Labour & HR Services,Mobile App,2115,847,41.4,8.0,5.52,4.37,96.0,1
2021-07-01,Northern Borders,Labour & HR Services,Web Portal,2593,1328,41.4,11.6,7.48,4.24,95.1,2
2021-07-01,Northern Borders,Municipal Services,Branch,4695,3883,42.6,36.9,49.77,3.47,87.8,6
2021-07-01,Northern Borders,Municipal Services,Call Center,2182,1405,42.6,25.2,23.85,3.69,88.2,2
2021-07-01,Northern Borders,Municipal Services,Mobile App,2408,935,42.6,9.5,5.53,4.38,95.9,1
2021-07-01,Northern Borders,Municipal Services,Web Portal,2846,1485,42.6,14.9,8.18,4.23,96.8,2
2021-07-01,Northern Borders,Social Support & Subsidies,Branch,3755,3075,39.7,39.0,48.36,3.58,87.4,2
2021-07-01,Northern Borders,Social Support & Subsidies,Call Center,1583,1025,39.7,24.2,21.88,3.88,87.6,1
2021-07-01,Northern Borders,Social Support & Subsidies,Mobile App,1593,628,39.7,9.1,4.81,4.49,97.4,0
2021-07-01,Northern Borders,Social Support & Subsidies,Web Portal,2058,972,39.7,14.6,7.11,4.21,96.2,1
2021-07-01,Northern Borders,Traffic & Transport,Branch,6465,5083,41.4,30.9,43.17,3.47,88.5,9
2021-07-01,Northern Borders,Traffic & Transport,Call Center,3045,1891,41.4,19.4,20.03,3.63,87.9,4
2021-07-01,Northern Borders,Traffic & Transport,Mobile App,2914,1091,41.4,6.2,4.53,4.32,97.4,1
2021-07-01,Northern Borders,Traffic & Transport,Web Portal,3725,1873,41.4,9.1,6.81,4.06,94.1,2
2021-07-01,Qassim,Business & Licensing,Branch,16879,13513,32.4,50.1,46.19,3.02,82.2,23
2021-07-01,Qassim,Business & Licensing,Call Center,7701,4953,32.4,29.5,22.06,3.32,89.0,11
2021-07-01,Qassim,Business & Licensing,Mobile App,5594,2210,32.4,11.0,5.22,3.81,97.3,4
2021-07-01,Qassim,Business & Licensing,Web Portal,6234,3181,32.4,15.4,8.17,3.66,94.5,6
2021-07-01,Qassim,Education & Training,Branch,22948,19052,35.5,25.7,34.06,3.42,87.7,26
2021-07-01,Qassim,Education & Training,Call Center,9983,6323,35.5,16.3,17.43,3.71,88.3,11
2021-07-01,Qassim,Education & Training,Mobile App,7902,3253,35.5,5.5,3.81,4.34,98.4,3
2021-07-01,Qassim,Education & Training,Web Portal,10163,5104,35.5,9.0,4.82,3.99,96.0,6
2021-07-01,Qassim,Health Services,Branch,29755,24465,34.2,33.3,42.7,3.39,90.0,37
2021-07-01,Qassim,Health Services,Call Center,12899,8140,34.2,20.1,20.37,3.57,88.1,14
2021-07-01,Qassim,Health Services,Mobile App,9671,3745,34.2,6.0,4.15,4.32,96.2,4
2021-07-01,Qassim,Health Services,Web Portal,12127,6044,34.2,9.7,6.67,3.98,96.2,7
2021-07-01,Qassim,Identity & Civil Affairs,Branch,31915,25700,34.5,33.9,39.18,3.27,93.5,28
2021-07-01,Qassim,Identity & Civil Affairs,Call Center,14220,8892,34.5,21.0,19.35,3.5,91.0,22
2021-07-01,Qassim,Identity & Civil Affairs,Mobile App,10867,4028,34.5,6.7,4.19,4.28,99.5,7
2021-07-01,Qassim,Identity & Civil Affairs,Web Portal,14019,7145,34.5,12.5,6.38,4.05,99.1,10
2021-07-01,Qassim,Justice & Notary,Branch,12346,10027,29.9,54.4,52.95,3.12,89.5,17
2021-07-01,Qassim,Justice & Notary,Call Center,4898,3115,29.9,36.5,25.41,3.22,87.8,8
2021-07-01,Qassim,Justice & Notary,Mobile App,3415,1348,29.9,13.3,5.7,3.99,94.2,2
2021-07-01,Qassim,Justice & Notary,Web Portal,3992,1958,29.9,20.7,7.53,3.61,95.8,5
2021-07-01,Qassim,Labour & HR Services,Branch,20996,17837,31.6,34.1,42.02,3.11,88.6,38
2021-07-01,Qassim,Labour & HR Services,Call Center,8656,5540,31.6,20.1,19.26,3.33,88.7,13
2021-07-01,Qassim,Labour & HR Services,Mobile App,6862,2652,31.6,7.6,4.45,4.05,99.5,4
2021-07-01,Qassim,Labour & HR Services,Web Portal,7504,3786,31.6,11.1,6.51,3.75,97.7,9
2021-07-01,Qassim,Municipal Services,Branch,23369,20475,30.4,44.2,40.08,3.19,87.9,33
2021-07-01,Qassim,Municipal Services,Call Center,9821,6603,30.4,22.9,20.99,3.44,89.3,12
2021-07-01,Qassim,Municipal Services,Mobile App,7032,2730,30.4,8.5,4.62,4.06,91.7,5
2021-07-01,Qassim,Municipal Services,Web Portal,8169,4186,30.4,11.8,6.91,3.78,99.5,9
2021-07-01,Qassim,Social Support & Subsidies,Branch,16196,12512,32.5,34.9,44.07,3.28,85.5,25
2021-07-01,Qassim,Social Support & Subsidies,Call Center,6723,4302,32.5,24.6,18.72,3.55,90.6,6
2021-07-01,Qassim,Social Support & Subsidies,Mobile App,5169,1970,32.5,7.7,4.2,4.24,97.8,3
2021-07-01,Qassim,Social Support & Subsidies,Web Portal,6182,3302,32.5,11.9,6.91,3.69,96.7,6
2021-07-01,Qassim,Traffic & Transport,Branch,27874,23026,33.8,27.5,38.48,3.03,87.9,26
2021-07-01,Qassim,Traffic & Transport,Call Center,11479,7085,33.8,16.2,17.75,3.53,88.2,16
2021-07-01,Qassim,Traffic & Transport,Mobile App,8440,3178,33.8,6.0,3.77,4.09,94.8,4
2021-07-01,Qassim,Traffic & Transport,Web Portal,11526,6027,33.8,9.5,6.08,3.89,98.5,12
2021-07-01,Riyadh,Business & Licensing,Branch,109042,84505,33.3,48.7,42.97,3.43,85.8,127
2021-07-01,Riyadh,Business & Licensing,Call Center,47652,31088,33.3,33.1,21.29,3.66,89.2,45
2021-07-01,Riyadh,Business & Licensing,Mobile App,34138,13174,33.3,10.1,4.83,4.24,94.7,13
2021-07-01,Riyadh,Business & Licensing,Web Portal,43918,21228,33.3,16.0,7.78,3.98,95.6,41
2021-07-01,Riyadh,Education & Training,Branch,131279,107885,38.0,27.2,38.58,3.56,89.1,139
2021-07-01,Riyadh,Education & Training,Call Center,57027,38062,38.0,14.6,14.91,3.88,88.5,52
2021-07-01,Riyadh,Education & Training,Mobile App,47852,18737,38.0,5.2,3.54,4.42,96.4,21
2021-07-01,Riyadh,Education & Training,Web Portal,65331,35675,38.0,8.7,5.36,4.33,96.2,27
2021-07-01,Riyadh,Health Services,Branch,165487,141020,37.9,28.1,42.45,3.67,88.1,93
2021-07-01,Riyadh,Health Services,Call Center,74971,50719,37.9,16.8,18.95,4.05,90.3,48
2021-07-01,Riyadh,Health Services,Mobile App,64935,26195,37.9,6.6,4.03,4.54,93.8,17
2021-07-01,Riyadh,Health Services,Web Portal,79855,40340,37.9,10.1,5.9,4.44,93.8,38
2021-07-01,Riyadh,Identity & Civil Affairs,Branch,199061,161709,36.6,31.8,40.94,3.55,85.5,193
2021-07-01,Riyadh,Identity & Civil Affairs,Call Center,80666,51944,36.6,19.8,17.05,3.91,88.0,62
2021-07-01,Riyadh,Identity & Civil Affairs,Mobile App,69899,26421,36.6,6.7,3.48,4.64,99.5,12
2021-07-01,Riyadh,Identity & Civil Affairs,Web Portal,83734,42904,36.6,10.6,5.8,4.12,95.4,54
2021-07-01,Riyadh,Justice & Notary,Branch,70574,57921,33.4,59.0,48.94,3.45,88.1,88
2021-07-01,Riyadh,Justice & Notary,Call Center,31700,21328,33.4,35.1,23.6,3.64,89.9,26
2021-07-01,Riyadh,Justice & Notary,Mobile App,23281,9147,33.4,12.3,5.25,4.24,93.5,11
2021-07-01,Riyadh,Justice & Notary,Web Portal,28518,15061,33.4,20.2,7.67,4.0,93.3,20
2021-07-01,Riyadh,Labour & HR Services,Branch,119458,103785,38.9,31.6,36.49,3.52,88.7,87
2021-07-01,Riyadh,Labour & HR Services,Call Center,47940,30524,38.9,19.4,17.53,3.75,90.9,50
2021-07-01,Riyadh,Labour & HR Services,Mobile App,40908,15163,38.9,6.9,3.71,4.51,94.8,12
2021-07-01,Riyadh,Labour & HR Services,Web Portal,57891,30259,38.9,10.9,6.56,4.18,96.7,25
2021-07-01,Riyadh,Municipal Services,Branch,134478,107332,35.0,35.2,39.31,3.51,88.8,124
2021-07-01,Riyadh,Municipal Services,Call Center,51526,35319,35.0,22.6,19.5,3.74,87.9,49
2021-07-01,Riyadh,Municipal Services,Mobile App,43738,17181,35.0,7.4,4.19,4.33,96.8,15
2021-07-01,Riyadh,Municipal Services,Web Portal,53876,27437,35.0,12.1,6.92,3.9,96.5,51
2021-07-01,Riyadh,Social Support & Subsidies,Branch,96658,80862,36.3,32.7,40.56,3.57,88.6,121
2021-07-01,Riyadh,Social Support & Subsidies,Call Center,41407,28138,36.3,21.7,17.18,3.85,88.8,38
2021-07-01,Riyadh,Social Support & Subsidies,Mobile App,32972,12878,36.3,7.3,4.0,4.51,94.7,6
2021-07-01,Riyadh,Social Support & Subsidies,Web Portal,40276,19386,36.3,10.3,6.24,4.36,97.4,15
2021-07-01,Riyadh,Traffic & Transport,Branch,147206,123401,36.9,26.2,32.25,3.42,89.1,222
2021-07-01,Riyadh,Traffic & Transport,Call Center,70730,44500,36.9,15.9,17.14,3.68,91.7,78
2021-07-01,Riyadh,Traffic & Transport,Mobile App,63132,24394,36.9,5.2,3.49,4.21,96.7,39
2021-07-01,Riyadh,Traffic & Transport,Web Portal,71329,38358,36.9,8.1,6.16,4.13,94.3,38
2021-07-01,Tabuk,Business & Licensing,Branch,12244,10023,32.2,61.0,54.83,2.9,86.5,15
2021-07-01,Tabuk,Business & Licensing,Call Center,5382,3487,32.2,37.9,25.08,3.37,84.4,8
2021-07-01,Tabuk,Business & Licensing,Mobile App,3896,1498,32.2,12.7,5.42,3.92,94.5,3
2021-07-01,Tabuk,Business & Licensing,Web Portal,5231,2683,32.2,18.4,9.12,3.79,93.6,4
2021-07-01,Tabuk,Education & Training,Branch,16017,12939,36.2,28.5,37.39,3.18,87.7,27
2021-07-01,Tabuk,Education & Training,Call Center,6624,4413,36.2,20.6,18.28,3.5,87.1,7
2021-07-01,Tabuk,Education & Training,Mobile App,5752,2315,36.2,7.0,4.21,4.23,95.1,3
2021-07-01,Tabuk,Education & Training,Web Portal,6858,3707,36.2,9.1,6.3,3.94,97.3,5
2021-07-01,Tabuk,Health Services,Branch,20673,16964,33.4,30.9,44.23,3.26,87.6,17
2021-07-01,Tabuk,Health Services,Call Center,9156,6088,33.4,19.2,21.27,3.6,91.5,10
2021-07-01,Tabuk,Health Services,Mobile App,6604,2484,33.4,6.9,5.05,4.28,98.6,3
2021-07-01,Tabuk,Health Services,Web Portal,8071,4136,33.4,11.4,6.78,3.93,98.3,6
2021-07-01,Tabuk,Identity & Civil Affairs,Branch,21966,18426,32.1,36.3,42.16,3.31,87.5,29
2021-07-01,Tabuk,Identity & Civil Affairs,Call Center,10102,6637,32.1,24.9,20.33,3.58,86.5,12
2021-07-01,Tabuk,Identity & Civil Affairs,Mobile App,7124,2719,32.1,8.3,4.16,4.26,99.3,4
2021-07-01,Tabuk,Identity & Civil Affairs,Web Portal,8051,4366,32.1,10.9,6.71,4.03,96.5,6
2021-07-01,Tabuk,Justice & Notary,Branch,8279,6793,32.2,64.2,58.18,3.01,86.5,13
2021-07-01,Tabuk,Justice & Notary,Call Center,3554,2294,32.2,39.4,24.09,3.31,88.7,5
2021-07-01,Tabuk,Justice & Notary,Mobile App,2503,978,32.2,15.6,6.0,3.94,97.3,2
2021-07-01,Tabuk,Justice & Notary,Web Portal,3133,1649,32.2,20.5,9.87,3.73,93.6,2
2021-07-01,Tabuk,Labour & HR Services,Branch,12818,10959,36.0,38.5,42.47,3.19,87.1,21
2021-07-01,Tabuk,Labour & HR Services,Call Center,5684,3715,36.0,21.2,19.44,3.47,87.1,8
2021-07-01,Tabuk,Labour & HR Services,Mobile App,4772,1886,36.0,7.6,4.74,4.06,97.6,4
2021-07-01,Tabuk,Labour & HR Services,Web Portal,6189,3282,36.0,11.4,7.44,3.8,98.0,5
2021-07-01,Tabuk,Municipal Services,Branch,15080,12346,32.3,43.3,50.08,3.03,90.2,29
2021-07-01,Tabuk,Municipal Services,Call Center,6361,4001,32.3,23.3,21.23,3.29,92.0,7
2021-07-01,Tabuk,Municipal Services,Mobile App,4761,1831,32.3,8.8,4.85,3.92,95.7,5
2021-07-01,Tabuk,Municipal Services,Web Portal,5687,2943,32.3,14.6,7.3,3.78,93.9,5
2021-07-01,Tabuk,Social Support & Subsidies,Branch,10631,8565,32.5,40.8,45.75,3.23,85.4,14
2021-07-01,Tabuk,Social Support & Subsidies,Call Center,4821,3136,32.5,23.7,20.32,3.44,87.3,6
2021-07-01,Tabuk,Social Support & Subsidies,Mobile App,3424,1402,32.5,9.1,4.8,4.24,96.9,1
2021-07-01,Tabuk,Social Support & Subsidies,Web Portal,4307,2056,32.5,11.9,7.15,3.94,96.5,3
2021-07-01,Tabuk,Traffic & Transport,Branch,20372,16332,32.7,32.1,41.32,3.06,88.9,33
2021-07-01,Tabuk,Traffic & Transport,Call Center,8387,5280,32.7,21.1,19.39,3.49,90.7,10
2021-07-01,Tabuk,Traffic & Transport,Mobile App,5970,2334,32.7,6.5,4.61,4.0,98.4,6
2021-07-01,Tabuk,Traffic & Transport,Web Portal,7279,3606,32.7,10.8,6.26,3.8,96.7,8
2021-08-01,Al-Baha,Business & Licensing,Branch,5827,4701,34.6,140.4,58.04,3.08,81.7,10
2021-08-01,Al-Baha,Business & Licensing,Call Center,2474,1600,34.6,36.3,23.78,3.39,85.5,3
2021-08-01,Al-Baha,Business & Licensing,Mobile App,2111,798,34.6,11.4,6.12,4.16,95.1,1
2021-08-01,Al-Baha,Business & Licensing,Web Portal,2438,1274,34.6,18.3,9.41,3.83,96.7,2
2021-08-01,Al-Baha,Education & Training,Branch,11309,9468,38.0,28.8,37.22,3.61,84.4,15
2021-08-01,Al-Baha,Education & Training,Call Center,4390,2866,38.0,19.0,17.71,3.79,90.6,3
2021-08-01,Al-Baha,Education & Training,Mobile App,3968,1552,38.0,6.5,4.2,4.22,94.2,2
2021-08-01,Al-Baha,Education & Training,Web Portal,4942,2481,38.0,8.5,6.59,4.05,97.0,4
2021-08-01,Al-Baha,Health Services,Branch,9033,7127,38.5,34.6,46.48,3.49,89.4,9
2021-08-01,Al-Baha,Health Services,Call Center,4079,2652,38.5,19.3,22.5,3.83,89.0,3
2021-08-01,Al-Baha,Health Services,Mobile App,3775,1467,38.5,7.5,5.12,4.53,95.1,1
2021-08-01,Al-Baha,Health Services,Web Portal,4487,2234,38.5,11.0,7.5,4.19,95.5,3
2021-08-01,Al-Baha,Identity & Civil Affairs,Branch,9357,7752,37.9,39.8,45.24,3.43,86.8,9
2021-08-01,Al-Baha,Identity & Civil Affairs,Call Center,4413,2871,37.9,23.0,20.46,3.84,87.9,5
2021-08-01,Al-Baha,Identity & Civil Affairs,Mobile App,4079,1545,37.9,7.4,4.66,4.44,96.8,2
2021-08-01,Al-Baha,Identity & Civil Affairs,Web Portal,4771,2347,37.9,14.2,7.79,4.15,95.4,2
2021-08-01,Al-Baha,Justice & Notary,Branch,4169,3557,32.2,121.8,54.84,3.1,85.3,7
2021-08-01,Al-Baha,Justice & Notary,Call Center,1752,1096,32.2,38.8,24.88,3.36,87.5,2
2021-08-01,Al-Baha,Justice & Notary,Mobile App,1295,490,32.2,14.3,5.78,4.11,98.1,1
2021-08-01,Al-Baha,Justice & Notary,Web Portal,1393,720,32.2,22.3,8.59,3.89,96.3,1
2021-08-01,Al-Baha,Labour & HR Services,Branch,6180,4877,38.4,40.4,43.17,3.35,87.6,7
2021-08-01,Al-Baha,Labour & HR Services,Call Center,2619,1702,38.4,23.3,21.45,3.71,88.7,3
2021-08-01,Al-Baha,Labour & HR Services,Mobile App,2540,1009,38.4,7.7,4.48,4.25,96.4,2
2021-08-01,Al-Baha,Labour & HR Services,Web Portal,2728,1393,38.4,12.3,7.45,3.96,97.1,1
2021-08-01,Al-Baha,Municipal Services,Branch,6914,5186,35.8,44.4,45.13,3.26,88.2,11
2021-08-01,Al-Baha,Municipal Services,Call Center,3100,2022,35.8,30.1,21.65,3.47,88.3,3
2021-08-01,Al-Baha,Municipal Services,Mobile App,2539,968,35.8,8.4,4.92,4.26,96.1,1
2021-08-01,Al-Baha,Municipal Services,Web Portal,2972,1547,35.8,13.5,7.69,3.97,96.8,2
2021-08-01,Al-Baha,Social Support & Subsidies,Branch,5266,4554,35.4,41.7,49.72,3.52,85.3,7
2021-08-01,Al-Baha,Social Support & Subsidies,Call Center,2220,1399,35.4,23.2,20.95,3.73,86.7,2
2021-08-01,Al-Baha,Social Support & Subsidies,Mobile App,1787,668,35.4,7.9,4.52,4.27,97.3,1
2021-08-01,Al-Baha,Social Support & Subsidies,Web Portal,2083,1040,35.4,14.7,7.13,4.09,91.7,2
2021-08-01,Al-Baha,Traffic & Transport,Branch,8444,6842,37.6,29.5,41.14,3.11,84.7,16
2021-08-01,Al-Baha,Traffic & Transport,Call Center,3856,2388,37.6,19.1,18.98,3.66,90.2,4
2021-08-01,Al-Baha,Traffic & Transport,Mobile App,3541,1412,37.6,6.4,4.06,4.26,98.4,2
2021-08-01,Al-Baha,Traffic & Transport,Web Portal,4016,2012,37.6,10.8,6.38,4.06,98.2,3
2021-08-01,Al-Jouf,Business & Licensing,Branch,6761,5592,28.6,54.0,45.92,3.33,88.2,8
2021-08-01,Al-Jouf,Business & Licensing,Call Center,3145,2047,28.6,31.4,21.77,3.66,85.9,3
2021-08-01,Al-Jouf,Business & Licensing,Mobile App,1961,744,28.6,11.1,5.37,4.28,92.7,1
